mun_key,distance,probe_id
010010000000,0.7467461240672935,28729
010010000000,9.620535935618935,19632
010010000000,16.848580214505603,1013717
010010000000,31.318680263886367,50680
010010000000,35.41169964359572,4879
010020000000,0.6354155731257326,1004623
010020000000,1.0952833319622983,7012
010020000000,1.4942403364741186,53696
010020000000,2.8307815288875333,35573
010020000000,3.962244018966097,1008655
010030000000,0.3431729410365094,51003
010030000000,0.6172288914256254,62667
010030000000,0.7460759494382699,7304
010030000000,2.132681255239788,1002792
010030000000,2.51394866677477,1004121
010530100100,10.515273350854564,1012370
010530100100,13.347180879815689,29660
010530100100,15.410678562168403,65876
010530100100,17.891266089898917,1002792
010530100100,19.65708945139378,51003
010540033033,10.481312785345787,52676
010540033033,35.244213749405084,50680
010540033033,38.66259166354654,1008435
010540033033,39.01013443158469,50412
010540033033,39.743879638435786,23368
010550032032,27.550681458778147,62667
010550032032,27.821535116218744,51003
010550032032,27.918150526034022,7304
010550032032,28.78982627368467,1004121
010550032032,30.26160564019009,1002792
010595920002,19.673086801214826,1013717
010595920002,25.73040734135617,50680
010595920002,32.767836362208264,1008655
010595920002,33.204295116780415,19632
010595920002,36.73928443286334,7012
010600004004,0.2179893829777278,1007889
010600004004,13.121617118708787,30729
010600004004,15.532322116070814,3297
010600004004,19.277408421098556,1009617
010600004004,20.18983221821879,1008619
010615153055,9.341584917859189,1002970
010615153055,10.513222682243038,61776
010615153055,11.66217930303261,1013718
010615153055,14.629300501572944,30729
010615153055,21.534479653473184,35503
020000000000,0.1155780260274287,12125
020000000000,0.1721051987567616,62031
020000000000,0.3350642311505084,1458
020000000000,0.4661904542377702,31861
020000000000,0.6420168585896461,1008912
031010000000,0.8692583017391133,16334
031010000000,1.6436028341820912,11421
031010000000,1.7046215407874563,22340
031010000000,1.7452141041602172,14803
031010000000,2.0624925692455416,54749
032410001001,0.919987623637862,1008669
032410001001,0.985142756854422,1007906
032410001001,1.3278156776990244,65494
032410001001,1.5047210102969066,1010352
032410001001,1.7288693006541245,1012117
032410007007,4.651532258993393,53443
032410007007,4.944578029374489,1013231
032410007007,4.97099602059652,1013241
032410007007,5.372981688312087,1008711
032410007007,5.4517554522719305,50548
032570009009,5.929843426059247,61613
032570009009,11.786825301221004,1006460
032570009009,14.639165185311525,11075
032570009009,16.157896079797204,61286
032570009009,27.47641551241737,34593
032575407033,3.891476027193309,61286
032575407033,11.972135441637407,1000675
032575407033,20.399573334639506,1006460
032575407033,24.19537292814573,50470
032575407033,24.5024809243064,61613
033545403021,52.564234775567854,60721
033545403021,63.35598246144594,1005887
033545403021,64.71613006147714,29377
033545403021,67.78290941836721,1006313
033545403021,70.55723948622216,19669
033580019019,15.539261082384922,28460
033580019019,18.733948563252067,2615
033580019019,21.432189673096453,3294
033580019019,21.70246117058629,1013165
033580019019,35.67626120513223,11863
033585402018,26.822229322435238,20060
033585402018,31.671721330194284,22055
033585402018,33.600566530715035,51028
033585402018,37.63441465478064,2615
033585402018,38.50264472979232,28460
034040000000,1.818646342654052,13477
034040000000,2.111198891190145,29329
034040000000,4.798136752226643,65058
034040000000,11.968382807730086,30458
034040000000,16.073066278309444,62504
040110000000,0.7227148880723504,2322
040110000000,0.7227148880723504,2332
040110000000,1.1398211912945952,1012116
040110000000,1.7881330719980364,71
040110000000,1.8432778235148009,27793
051110000000,0.1066189108340634,1005689
051110000000,0.3784497325026514,1013507
051110000000,0.5549322631412182,1009845
051110000000,0.5549322631412182,1012055
051110000000,0.6157409447670289,1008165
051580008008,4.640779371354228,20471
051580008008,4.863970647480612,1206
051580008008,6.527204456595168,65338
051580008008,9.279988479010916,13430
051580008008,9.499751571435562,23191
053150000000,0.2546229582599031,35202
053150000000,1.329585977684309,53187
053150000000,2.4187625326255597,1009944
053150000000,2.7912470823356803,27918
053150000000,2.979277339024342,62183
053580012012,18.220491184181903,60180
053580012012,20.54136752991256,1010983
053580012012,23.02930865828365,53285
053580012012,23.61795730332545,54759
053580012012,24.19381591973969,1000948
057540032032,9.552430832036322,1014162
057540032032,12.794822923408718,61867
057540032032,13.243897660558012,1001567
057540032032,15.742961985900788,2227
057540032032,18.21325880319408,13662
059130000000,1.3322375852588868,6357
059130000000,1.860468205145111,164
059130000000,3.389583074830252,1009697
059130000000,3.699366299770164,54635
059130000000,5.336688521454527,29284
059540012012,9.48738314024899,24907
059540012012,9.702478715677069,1012895
059540012012,11.815077911945364,1009584
059540012012,13.057533823209608,33480
059540012012,13.165199969000437,1014441
059580020020,12.688729000073918,1011688
059580020020,35.846538710110266,31881
059580020020,36.19698457763393,22455
059580020020,36.34238362188989,51682
059580020020,41.88207156360973,28623
064120000000,0.0703909600377035,1003186
064120000000,0.0847027202971786,7184
064120000000,0.0847027202971786,1005585
064120000000,0.0847027202971786,1009095
064120000000,0.1331864246751561,1000376
064140000000,0.7178261999978744,28280
064140000000,0.9488103654792864,21313
064140000000,8.230581538633789,34696
064140000000,10.292015409061715,6336
064140000000,11.574268220406498,29292
064310016016,0.2885496029089955,64296
064310016016,0.8770804962771053,29680
064310016016,1.2827076109483688,29289
064310016016,3.9971706166182095,30434
064310016016,4.624730212502514,28886
064340007007,5.159366650443255,62422
064340007007,10.160347123787606,16555
064340007007,11.002186412014224,10293
064340007007,13.051136121433217,19615
064340007007,15.565430030758396,27740
065330003003,1.4836367079381152,53066
065330003003,10.574847975599528,60833
065330003003,17.161995794093226,62422
065330003003,17.98928420789693,1003422
065330003003,17.989777871297424,53000
065350006006,16.652942161294146,1009566
065350006006,20.06313596036882,53179
065350006006,22.523107167960468,4718
065350006006,24.67423161202389,1013294
065350006006,24.91115252278249,6679
066110000000,1.2650817295699155,1001472
066110000000,1.3610143529642449,62423
066110000000,1.7316846221072044,1011089
066110000000,1.7357657604629295,1013469
066110000000,1.7522438964481717,1010829
066340023023,8.19301264552785,1009566
066340023023,19.026243571192712,53179
066340023023,22.682951342845527,12177
066340023023,23.379319320306507,1005908
066340023023,29.047473943404835,22098
066350017017,11.473698331812251,1011688
066350017017,20.86728128476444,22455
066350017017,20.919962328847987,51682
066350017017,24.409507563707404,31881
066350017017,32.70273438216071,22098
071345002010,17.40644338636729,1007168
071345002010,19.72295168368277,1008016
071345002010,23.699385777600128,1010401
071345002010,27.25968886144181,33891
071345002010,31.76616394436434,35357
071415009069,4.235731361957786,25341
071415009069,17.039878892887504,29386
071415009069,21.01978803210517,33973
071415009069,22.614174237560825,51643
071415009069,28.29374398823666,34933
071435007067,10.814020433739916,1004571
071435007067,11.194655623496264,1000714
071435007067,13.754531873319072,18470
071435007067,23.535470882891985,1013237
071435007067,23.838359222103005,29712
072325008070,13.77410420194136,51160
072325008070,20.878619461650462,27199
072325008070,24.631086536256618,29543
072325008070,28.106876125446718,1013838
072325008070,37.66076502347857,17909
073140000000,1.5341517904207662,7208
073140000000,2.7134672001654248,1013255
073140000000,3.1700179794633527,15146
073140000000,3.2372261309817807,11463
073140000000,3.31211738851244,4435
073150000000,1.5855379600589603,34696
073150000000,2.7611429809777635,6336
073150000000,5.60848490606848,29292
073150000000,9.461762671745667,21313
073150000000,10.313422192973531,28280
073335007054,5.779936133856617,1011289
073335007054,13.41449419474072,1000506
073335007054,14.99478793059895,35357
073335007054,27.344563986703307,30685
073335007054,30.43308377323545,29386
073375001501,13.141094086504106,53040
073375001501,13.59041963914833,28932
073375001501,17.676100721051757,1008393
073375001501,18.778989830579025,29633
073375001501,18.992821476654875,1014049
073395007049,12.37707367937406,52730
073395007049,13.70509382173806,10864
073395007049,14.60016563517244,1008795
073395007049,15.158739183538632,21674
073395007049,17.427170806872017,29292
081110000000,0.2191923946586715,19869
081110000000,0.3660819346757577,22109
081110000000,0.3962406895307241,21574
081110000000,0.403500895521136,19836
081110000000,0.403500895521136,19837
081255007103,16.592880462045127,29222
081255007103,16.720523558813657,18811
081255007103,20.260771054216598,25329
081255007103,20.842326557577437,81
081255007103,21.64845828393491,29951
081275004047,17.252450902280664,1010576
081275004047,21.091341440816198,62217
081275004047,26.484351518717464,20250
081275004047,30.36562036561191,55713
081275004047,31.50110202248077,18811
081350020020,22.27040208432415,1506
081350020020,24.359167185251376,1006858
081350020020,24.92980039137538,1011407
081350020020,25.71441154529764,53353
081350020020,28.04141516466146,24357
082120000000,0.3506087836025549,11194
082120000000,0.3507783753960827,52831
082120000000,0.3997051346203068,21421
082120000000,0.4221990284832732,21441
082120000000,0.450910826574358,896
082220000000,0.3924274706431746,1013255
082220000000,0.9696821218022148,4435
082220000000,1.1422515726767353,34462
082220000000,1.1847889169329446,1012971
082220000000,1.2508327974167135,29391
083110000000,0.6602414758968005,1013945
083110000000,1.966320843994552,11729
083110000000,3.476046227545347,1004771
083110000000,4.19083061134613,1010559
083110000000,6.377792131617213,29215
083260003003,13.553900343909577,51017
083260003003,14.697696965999167,32134
083260003003,18.88391320210248,1009411
083260003003,26.284858912217675,33886
083260003003,30.27026334357783,6761
083370116116,10.849341986054212,4332
083370116116,24.377096311544243,1005212
083370116116,41.28982747842555,1013945
083370116116,41.60553557029111,1004771
083370116116,42.62478498491856,11729
084375001047,11.799138427729709,52839
084375001047,15.042199394806197,19884
084375001047,24.25210088160855,51094
084375001047,24.25210088160855,52995
084375001047,26.7786512636367,11296
091620000000,0.369908641170177,1010220
091620000000,0.369908641170177,1010221
091620000000,0.3769439926153392,1000792
091620000000,0.3910893057767486,61562
091620000000,0.4182032051797317,32652
092780118118,23.864523591145726,1007600
092780118118,24.133539997496133,1008391
092780118118,24.218073626830623,1003651
092780118118,24.351020388643985,1007433
092780118118,24.351020388643985,1007933
094755428146,6.24108484253638,50852
094755428146,16.06829443608884,706
094755428146,18.82625106147017,1013075
094755428146,27.43200183647922,1011248
094755428146,38.58019377573391,29659
094775437129,14.1317671255087,706
094775437129,18.208114072578564,62428
094775437129,21.98650210779095,50852
094775437129,27.85835891374605,29659
094775437129,30.682169266833075,1013075
095640000000,0.2863383945147706,1000661
095640000000,0.3900115894141299,1013659
095640000000,0.3964871650628912,1010379
095640000000,0.3969006325485668,1001538
095640000000,0.3969006325485668,1011139
095730120120,9.53963220854264,60757
095730120120,11.776192320267384,15128
095730120120,11.783299799603466,34005
095730120120,13.37318875992394,46
095730120120,16.543995247314314,22981
096775621181,6.0359014458803815,1010374
096775621181,10.633809810838,1011093
096775621181,14.754627006239993,52685
096775621181,27.263250741882032,50445
096775621181,27.56032109294185,1013840
097610000000,0.5046027046257243,1002071
097610000000,0.6621873363229853,31056
097610000000,0.7585383961324195,22386
097610000000,1.3822011153224685,34752
097610000000,10.924854576898424,1014021
097740121121,10.680619054903552,10920
097740121121,11.03660203403293,53353
097740121121,26.9053084505275,1506
097740121121,26.94873488800068,51834
097740121121,30.27240957564748,50828
100410100100,1.161951058336972,4873
100410100100,1.98252427445655,28934
100410100100,2.284328518715547,1004591
100410100100,3.9880831152932914,6858
100410100100,4.549957438926232,29682
100410511511,7.361781633604001,51487
100410511511,8.280844358168789,6858
100410511511,9.998695763950346,29682
100410511511,13.095760483679287,29213
100410511511,13.154511902632834,61389
100410518518,3.8359769996515256,51487
100410518518,4.820773690455018,6858
100410518518,7.087625658682476,29682
100410518518,9.71863353989942,4873
100410518518,10.302211936592965,28934
100430114114,8.295466760457764,28582
100430114114,10.296634566773582,61389
100430114114,10.441845941853693,29213
100430114114,12.685283361194363,51487
100430114114,13.436443637698304,6858
100430115115,7.9408794006532,1008016
100430115115,12.75969239698166,28582
100430115115,17.270987536146194,61389
100430115115,17.561539869501463,29213
100430115115,19.349859710796327,1010401
100440111111,4.212782447610468,29962
100440111111,5.557891201062736,61070
100440111111,13.080470641314443,51313
100440111111,21.612715771532205,1010401
100440111111,23.328300697338054,1004591
100450112112,2.3344861526868583,29213
100450112112,2.5656290869930243,61389
100450112112,6.695810789412162,53566
100450112112,7.890308445391242,28582
100450112112,14.417784024478244,29682
100450114114,4.96969060860376,28582
100450114114,9.823233126171694,61389
100450114114,10.265635525825456,29213
100450114114,10.557302240321842,53566
100450114114,21.580143997292467,1008016
100460117117,2.602186086094148,1008016
100460117117,14.460207066773435,1010401
100460117117,17.88194731011739,28582
100460117117,21.716614851187337,51487
100460117117,21.8552325235804,61389
110000000000,0.2386370873429834,1013296
110000000000,0.4179765386921524,1012273
110000000000,0.5420298770906555,60281
110000000000,0.6043061205986162,31769
110000000000,0.7391658033485012,54828
120510000000,20.01477761650785,35393
120510000000,31.59447542796318,28991
120510000000,33.58611874184865,1012075
120510000000,34.4034147855133,1014434
120510000000,35.818627412374376,52339
120520000000,2.3784151784944627,31520
120520000000,2.7117009776906618,1003046
120520000000,5.337669790941246,29323
120520000000,13.584674736368523,24040
120520000000,62.99874986422187,7096
120540000000,3.4679074198659614,1012075
120540000000,3.611030434190538,1007510
120540000000,4.043533211206886,28991
120540000000,4.483381230147102,1009509
120540000000,4.571330685388437,21469
120615108328,27.06283161294134,1012375
120615108328,35.91663752405117,23606
120615108328,36.578939325651326,11210
120615108328,37.25842712651193,14502
120615108328,37.8458739503176,1010158
120615113308,20.110697166196637,24040
120615113308,22.53331188120497,1003046
120615113308,22.8647869316646,31520
120615113308,30.56241097933622,29323
120615113308,59.37117018537163,1012375
120620092092,31.366056151637984,1014259
120620092092,49.42197403065096,24040
120620092092,53.97335285569546,33524
120620092092,57.322626115137766,29323
120620092092,58.02175945319197,31520
120630244244,33.93561740176282,60721
120630244244,37.438145665568285,35393
120630244244,44.94050192256555,28991
120630244244,47.097979487099096,1012075
120630244244,48.81947328441283,1014434
120645408084,14.691792349685375,10811
120645408084,21.799703870073287,54835
120645408084,28.34519529735972,11210
120645408084,31.489232129111617,1012886
120645408084,31.604881348656185,7521
120660112112,25.15753835383522,29323
120660112112,28.31806563198172,24040
120660112112,29.463560129240644,31520
120660112112,29.75084511405697,1003046
120660112112,50.17375627657673,7096
130030000000,2.0439191137367008,29217
130030000000,2.463613907394776,3150
130030000000,2.4768171569133477,1008267
130030000000,3.319438896089528,28790
130030000000,15.236243765677235,30835
130040000000,2.9369117919193384,1005887
130040000000,4.652943058163618,19669
130040000000,42.56375869197251,65876
130040000000,47.23023251956346,1012370
130040000000,50.57430570186312,29660
130710107107,9.530151390945631,54613
130710107107,40.1923697747945,54770
130710107107,46.171741395858405,34604
130710107107,53.832915561912486,22475
130710107107,60.36492182727947,32064
130715163004,8.039751368872682,54613
130715163004,32.843652882731085,54770
130715163004,45.276650687635126,52715
130715163004,52.77524571683062,1004912
130715163004,58.24524497137575,34604
130720058058,21.592435437871,28790
130720058058,21.94551031394871,3150
130720058058,22.053280926449183,1008267
130720058058,22.50716967325664,29217
130720058058,37.96918994269251,30835
130725261095,16.495450183760585,3150
130725261095,16.833833682682993,1008267
130725261095,16.88082756448453,29217
130725261095,17.569710879974565,28790
130725261095,30.03498136928005,30835
130735355024,22.696877301018404,1009634
130735355024,33.50039559750902,52715
130735355024,34.866373424913945,30835
130735355024,49.78219136596336,29217
130735355024,50.22932913426617,1008267
130735355076,20.91446064666955,1009634
130735355076,33.34744228275386,52715
130735355076,35.78596764419009,30835
130735355076,50.94605567639887,29217
130735355076,51.39000992939104,1008267
130755551074,12.42179802851594,1004912
130755551074,35.27472953134693,52715
130755551074,38.42364940314035,32951
130755551074,53.01504993253222,54613
130755551074,63.420438727330925,1009634
145110000000,0.633219850826474,1011807
145110000000,1.4636535686885646,14894
145110000000,1.831266493401498,53254
145110000000,2.079720065174121,29688
145110000000,2.4516792969220456,1005191
145225129520,33.806667023516894,65223
145225129520,34.01996115433009,14194
145225129520,34.06927851874769,60266
145225129520,34.2388818887502,53254
145225129520,34.26193222522772,1005191
145235134430,6.413714041416702,1006377
145235134430,6.49815043306799,1013235
145235134430,6.525694397253149,1000017
145235134430,6.525694397253149,1008506
145235134430,6.596797276771271,1008113
145245111130,17.915198342903544,1004523
145245111130,18.037552661565517,1013599
145245111130,18.037552661565517,1013888
145245111130,18.08919913792742,29568
145245111130,18.08919913792742,1011578
146120000000,1.9870584009307617,21349
146120000000,2.1621982537146835,6824
146120000000,2.3949058994959898,34040
146120000000,2.815450613281446,1009726
146120000000,3.034445307958599,1009197
146270220220,17.15708292314242,1003070
146270220220,17.314934219031816,1009726
146270220220,17.782553220283635,21349
146270220220,18.007937027114508,6824
146270220220,18.22715576384673,34040
146285202230,13.461082232818963,1002855
146285202230,17.663373388884164,61593
146285202230,18.513036255336,51511
146285202230,19.25959598544369,1000577
146285202230,19.547844807203603,14194
146285221370,6.127744534641988,1002855
146285221370,15.86946108397512,51511
146285221370,16.423814041139718,61593
146285221370,18.30349304746507,61313
146285221370,18.3249460656106,1000577
147130000000,0.3100112250315493,61704
147130000000,0.6099704860218955,1003396
147130000000,1.2644737874877383,11185
147130000000,1.948574032926399,50590
147130000000,2.3866386240190534,51191
150010000000,22.24478136255936,1008061
150010000000,27.001682285764147,16124
150010000000,36.82244752060456,33524
150010000000,46.50279801326163,25606
150010000000,46.80595930069773,1002500
150020000000,1.4269242349625937,25606
150020000000,1.627729485495455,1002500
150020000000,28.88972668916632,16124
150020000000,31.059653179338508,29790
150020000000,31.2829900346342,51186
150030000000,1.691030022093296,1011504
150030000000,2.8958298940989247,33442
150030000000,2.916195216418977,6346
150030000000,2.928017527350015,54477
150030000000,8.448872220664729,52506
150840235235,21.932120711209475,29790
150840235235,23.40529460625589,29984
150840235235,25.43944795013548,50590
150840235235,25.97434380737578,31849
150840235235,26.09991753203171,51191
150845054470,25.759919456703653,1001447
150845054470,25.86240946804132,1001445
150845054470,27.693274982854547,901
150845054470,27.90159300433031,31849
150845054470,28.758556176753647,52559
150905051610,29.26241960842989,60721
150905051610,68.72292009901362,32064
150905051610,77.88784550626045,53246
150905051610,78.42500583821905,52506
150905051610,79.97842369867311,33902
150905052445,24.133057255867783,60721
150905052445,66.74451391907724,32064
150905052445,71.98192717808436,35393
150905052445,72.99234216464299,53246
150905052445,73.0402682052786,52506
150910160160,11.336704256967638,33524
150910160160,25.002965246167207,1008061
150910160160,29.87696437616684,16124
150910160160,36.439336676416666,1014259
150910160160,46.37009500538209,6447
150910391391,24.0935971888252,33524
150910391391,39.27046391860779,1014259
150910391391,41.66826851553299,1008061
150910391391,46.767221258156574,16124
150910391391,47.34300676642294,35393
160510000000,0.2817653607897457,55331
160510000000,0.8223208504009317,62459
160510000000,0.9412675150825942,933
160510000000,1.2619640029991206,1011284
160510000000,3.7790598588493833,1007323
160520000000,1.2678267947734148,52559
160520000000,2.2488967112818203,1001445
160520000000,2.3536466163285823,1001447
160520000000,8.514700844524029,15921
160520000000,10.110263445441438,31849
160530000000,1.63995432606013,32104
160530000000,4.13617408893983,11952
160530000000,7.127151434927373,1001449
160530000000,7.127151434927373,1001558
160530000000,7.14341891245543,1001428
160630103103,24.94973874381476,12177
160630103103,30.24582209347525,53179
160630103103,31.616237461186863,30958
160630103103,35.824546122829844,28296
160630103103,36.32249978616652,4718
160690062062,12.291337233628678,1010422
160690062062,29.26874490034556,31951
160690062062,31.327049552317668,30673
160690062062,37.55048000191845,2650
160690062062,38.80199722656586,53485
160695004052,10.60782342614256,30673
160695004052,24.91454624141573,1010422
160695004052,29.359755670146896,2650
160695004052,31.663935090347184,62173
160695004052,32.8723884933435,6789
160700058058,12.854368210913314,1002314
160700058058,13.0692612726106,17250
160700058058,15.380393983638251,54512
160700058058,38.70881874581126,30673
160700058058,41.91533642515295,933
160715053061,16.030769967250233,1001454
160715053061,16.077746462791055,1001443
160715053061,16.077746462791055,1001452
160715053061,16.077746462791055,1001453
160715053061,16.125353611997422,1001451
160755013127,31.254460877064968,35780
160755013127,31.314870154046552,50852
160755013127,32.636462254146096,901
160755013127,32.68498714585027,1001433
160755013127,32.794860893051,1001434
